venue,name,lati,long,brand,country,time
4b74524cf964a52017d52de3,882053,41.049631,28.993624,Dessert Shop,TR,20120403
4b74524cf964a52017d52de3,1824144,41.049631,28.993624,Dessert Shop,TR,20120404
4b74524cf964a52017d52de3,806768,41.049631,28.993624,Dessert Shop,TR,20120404
4b746edbf964a5204fdc2de3,631332,35.667268,139.738712,Convenience Store,JP,20120403
4b7486dff964a520f4e12de3,441397,-25.45099,-49.251512,University,BR,20120403
4b7486dff964a520f4e12de3,184275,-25.45099,-49.251512,University,BR,20120403
4b7486dff964a520f4e12de3,98030,-25.45099,-49.251512,University,BR,20120403
4b7486dff964a520f4e12de3,345292,-25.45099,-49.251512,University,BR,20120403
4b7486dff964a520f4e12de3,300261,-25.45099,-49.251512,University,BR,20120404
4b7486dff964a520f4e12de3,1397115,-25.45099,-49.251512,University,BR,20120404
4b7486dff964a520f4e12de3,1539306,-25.45099,-49.251512,University,BR,20120404
4b7492e5f964a5200ae52de3,1040889,-23.958417,-46.333477,Grocery Store,BR,20120403
4b7492e5f964a5200ae52de3,568905,-23.958417,-46.333477,Grocery Store,BR,20120403
4b7492e5f964a5200ae52de3,148173,-23.958417,-46.333477,Grocery Store,BR,20120404
4b74db40f964a52078f52de3,1219774,35.691919,139.705686,Movie Theater,JP,20120404
4b74db40f964a52078f52de3,1620004,35.691919,139.705686,Movie Theater,JP,20120404
4b74db40f964a52078f52de3,910240,35.691919,139.705686,Movie Theater,JP,20120404
4b74ed27f964a52056f82de3,1131673,36.37109,140.476207,Train Station,JP,20120404
4b74ed27f964a52056f82de3,1131673,36.37109,140.476207,Train Station,JP,20120404
4b74ed27f964a52056f82de3,653058,36.37109,140.476207,Train Station,JP,20120404
4b74ed27f964a52056f82de3,1282645,36.37109,140.476207,Train Station,JP,20120404
4b7548d6f964a52067042ee3,826405,41.025329,28.958673,University,TR,20120404
4b7548d6f964a52067042ee3,637928,41.025329,28.958673,University,TR,20120404
4b7548d6f964a52067042ee3,565835,41.025329,28.958673,University,TR,20120404
4b7548d6f964a52067042ee3,1316481,41.025329,28.958673,University,TR,20120404
4b7548d6f964a52067042ee3,494165,41.025329,28.958673,University,TR,20120404
4b7548d6f964a52067042ee3,1398386,41.025329,28.958673,University,TR,20120404
4b75581df964a52064072ee3,212133,-33.427448,-70.626318,Building,CL,20120403
4b75581df964a52064072ee3,37040,-33.427448,-70.626318,Building,CL,20120403
4b75581df964a52064072ee3,656838,-33.427448,-70.626318,Building,CL,20120404
4b75581df964a52064072ee3,1381269,-33.427448,-70.626318,Building,CL,20120404
4b755a50f964a520d6072ee3,1933882,40.988451,28.82555,Fair,TR,20120404
4b755a50f964a520d6072ee3,572385,40.988451,28.82555,Fair,TR,20120404
4b755a50f964a520d6072ee3,572385,40.988451,28.82555,Fair,TR,20120404
4b756c39f964a520b00b2ee3,284442,19.438064,-99.191065,Office,MX,20120403
4b756c39f964a520b00b2ee3,9858,19.438064,-99.191065,Office,MX,20120403
4b756c39f964a520b00b2ee3,9858,19.438064,-99.191065,Office,MX,20120404
4b756c39f964a520b00b2ee3,682250,19.438064,-99.191065,Office,MX,20120404
4b756c39f964a520b00b2ee3,557555,19.438064,-99.191065,Office,MX,20120404
4b756c39f964a520b00b2ee3,284442,19.438064,-99.191065,Office,MX,20120404
4b7572f3f964a5201a0d2ee3,539288,-30.057395,-51.174531,University,BR,20120403
4b7572f3f964a5201a0d2ee3,582405,-30.057395,-51.174531,University,BR,20120403
4b7572f3f964a5201a0d2ee3,874989,-30.057395,-51.174531,University,BR,20120403
4b7572f3f964a5201a0d2ee3,1153190,-30.057395,-51.174531,University,BR,20120403
4b7572f3f964a5201a0d2ee3,1267150,-30.057395,-51.174531,University,BR,20120403
4b7572f3f964a5201a0d2ee3,374187,-30.057395,-51.174531,University,BR,20120403
4b757300f964a5201c0d2ee3,152010,-3.777887,-38.541112,Airport,BR,20120403
4b757300f964a5201c0d2ee3,456949,-3.777887,-38.541112,Airport,BR,20120404
4b757300f964a5201c0d2ee3,1251801,-3.777887,-38.541112,Airport,BR,20120404
4b757300f964a5201c0d2ee3,602621,-3.777887,-38.541112,Airport,BR,20120404
4b757300f964a5201c0d2ee3,673090,-3.777887,-38.541112,Airport,BR,20120404
4b757300f964a5201c0d2ee3,1520630,-3.777887,-38.541112,Airport,BR,20120404
4b757300f964a5201c0d2ee3,409111,-3.777887,-38.541112,Airport,BR,20120404
4b757323f964a520230d2ee3,1792529,-7.226257,-39.321949,Other Great Outdoors,BR,20120403
4b757323f964a520230d2ee3,1792529,-7.226257,-39.321949,Other Great Outdoors,BR,20120403
4b757323f964a520230d2ee3,1734707,-7.226257,-39.321949,Other Great Outdoors,BR,20120404
4b75740bf964a5206a0d2ee3,1820502,-33.439615,-70.650268,Burger Joint,CL,20120403
4b75740bf964a5206a0d2ee3,808091,-33.439615,-70.650268,Burger Joint,CL,20120403
4b75740bf964a5206a0d2ee3,1592443,-33.439615,-70.650268,Burger Joint,CL,20120403
4b75778af964a520250e2ee3,890793,-26.90573,-49.078546,University,BR,20120403
4b75778af964a520250e2ee3,799017,-26.90573,-49.078546,University,BR,20120403
4b75778af964a520250e2ee3,462000,-26.90573,-49.078546,University,BR,20120403
4b75778af964a520250e2ee3,29065,-26.90573,-49.078546,University,BR,20120403
4b75778af964a520250e2ee3,1102282,-26.90573,-49.078546,University,BR,20120404
4b76029df964a52056362ee3,1462476,-6.882116,107.603776,Home (private),ID,20120404
4b76029df964a52056362ee3,965250,-6.882116,107.603776,Home (private),ID,20120404
4b760e58f964a520ac392ee3,1226000,14.604723,-61.070406,Other Great Outdoors,MQ,20120403
4b760e58f964a520ac392ee3,2004471,14.604723,-61.070406,Other Great Outdoors,MQ,20120404
4b760e58f964a520ac392ee3,1567936,14.604723,-61.070406,Other Great Outdoors,MQ,20120404
4b760e58f964a520ac392ee3,1947227,14.604723,-61.070406,Other Great Outdoors,MQ,20120404
4b7612d7f964a520d43a2ee3,442828,35.730907,139.708993,Electronics Store,JP,20120404
4b7612d7f964a520d43a2ee3,596438,35.730907,139.708993,Electronics Store,JP,20120404
4b7612d7f964a520d43a2ee3,781028,35.730907,139.708993,Electronics Store,JP,20120404
4b764146f964a52077452ee3,1170721,35.702912,139.771687,Road,JP,20120404
4b764146f964a52077452ee3,1200774,35.702912,139.771687,Road,JP,20120404
4b764146f964a52077452ee3,196275,35.702912,139.771687,Road,JP,20120404
4b767679f964a520524d2ee3,1168758,-6.239751,106.628966,Mall,ID,20120404
4b767679f964a520524d2ee3,858612,-6.239751,106.628966,Mall,ID,20120404
4b767679f964a520524d2ee3,588719,-6.239751,106.628966,Mall,ID,20120404
4b767679f964a520524d2ee3,1425223,-6.239751,106.628966,Mall,ID,20120404
4b767679f964a520524d2ee3,1425223,-6.239751,106.628966,Mall,ID,20120404
4b767679f964a520524d2ee3,850325,-6.239751,106.628966,Mall,ID,20120404
4b76c7bdf964a520a85e2ee3,551077,55.754675,37.62135,Mall,RU,20120404
4b76c7bdf964a520a85e2ee3,1233915,55.754675,37.62135,Mall,RU,20120404
4b76c7bdf964a520a85e2ee3,1349473,55.754675,37.62135,Mall,RU,20120404
4b76c7bdf964a520a85e2ee3,945713,55.754675,37.62135,Mall,RU,20120404
4b76dd23f964a52039652ee3,314536,-33.526674,-70.59675,Subway,CL,20120403
4b76dd23f964a52039652ee3,417317,-33.526674,-70.59675,Subway,CL,20120403
4b76dd23f964a52039652ee3,981755,-33.526674,-70.59675,Subway,CL,20120404
4b76dd23f964a52039652ee3,314536,-33.526674,-70.59675,Subway,CL,20120404
4b76dd23f964a52039652ee3,993571,-33.526674,-70.59675,Subway,CL,20120404
4b76dd23f964a52039652ee3,417317,-33.526674,-70.59675,Subway,CL,20120404
4b76dd23f964a52039652ee3,986029,-33.526674,-70.59675,Subway,CL,20120404
4b76dd23f964a52039652ee3,993571,-33.526674,-70.59675,Subway,CL,20120404
4b76dd23f964a52039652ee3,314536,-33.526674,-70.59675,Subway,CL,20120404
4b76dd23f964a52039652ee3,624794,-33.526674,-70.59675,Subway,CL,20120404
4b76dd23f964a52039652ee3,1446651,-33.526674,-70.59675,Subway,CL,20120404
4b76dd23f964a52039652ee3,758610,-33.526674,-70.59675,Subway,CL,20120404
4b76dd23f964a52039652ee3,846535,-33.526674,-70.59675,Subway,CL,20120404
4b76dd23f964a52039652ee3,1427926,-33.526674,-70.59675,Subway,CL,20120404
4b772c73f964a520c3842ee3,951397,13.702197,-89.229938,Mall,SV,20120403
4b772c73f964a520c3842ee3,231845,13.702197,-89.229938,Mall,SV,20120403
4b772c73f964a520c3842ee3,456274,13.702197,-89.229938,Mall,SV,20120403
4b773958f964a52069892ee3,753572,-33.435368,-70.635066,Law School,CL,20120403
4b773958f964a52069892ee3,1893371,-33.435368,-70.635066,Law School,CL,20120403
4b773958f964a52069892ee3,1674850,-33.435368,-70.635066,Law School,CL,20120404
4b773958f964a52069892ee3,1589141,-33.435368,-70.635066,Law School,CL,20120404
4b773958f964a52069892ee3,143823,-33.435368,-70.635066,Law School,CL,20120404
4b773958f964a52069892ee3,975310,-33.435368,-70.635066,Law School,CL,20120404
4b773958f964a52069892ee3,1654480,-33.435368,-70.635066,Law School,CL,20120404
4b773958f964a52069892ee3,180864,-33.435368,-70.635066,Law School,CL,20120404
4b773958f964a52069892ee3,753572,-33.435368,-70.635066,Law School,CL,20120404
4b773958f964a52069892ee3,382551,-33.435368,-70.635066,Law School,CL,20120404
4b773958f964a52069892ee3,973397,-33.435368,-70.635066,Law School,CL,20120404
4b775901f964a52003942ee3,939809,-23.667755,-70.404792,Grocery Store,CL,20120403
4b775901f964a52003942ee3,1007890,-23.667755,-70.404792,Grocery Store,CL,20120403
4b775901f964a52003942ee3,939809,-23.667755,-70.404792,Grocery Store,CL,20120404
4b775901f964a52003942ee3,663723,-23.667755,-70.404792,Grocery Store,CL,20120404
4b77ac1af964a52062a62ee3,1190126,-6.906318,107.618251,Middle School,ID,20120403
4b77ac1af964a52062a62ee3,1268947,-6.906318,107.618251,Middle School,ID,20120403
4b77ac1af964a52062a62ee3,1472376,-6.906318,107.618251,Middle School,ID,20120403
4b77ac1af964a52062a62ee3,914846,-6.906318,107.618251,Middle School,ID,20120403
4b77ac1af964a52062a62ee3,1156930,-6.906318,107.618251,Middle School,ID,20120403
4b77ac1af964a52062a62ee3,1156930,-6.906318,107.618251,Middle School,ID,20120403
4b77ac1af964a52062a62ee3,914846,-6.906318,107.618251,Middle School,ID,20120403
4b77ac1af964a52062a62ee3,929437,-6.906318,107.618251,Middle School,ID,20120404
4b77ac1af964a52062a62ee3,1156930,-6.906318,107.618251,Middle School,ID,20120404
4b77ac1af964a52062a62ee3,1156930,-6.906318,107.618251,Middle School,ID,20120404
4b77ac1af964a52062a62ee3,1156930,-6.906318,107.618251,Middle School,ID,20120404
4b77ac1af964a52062a62ee3,685960,-6.906318,107.618251,Middle School,ID,20120404
4b77ac9bf964a52073a62ee3,1459011,-6.906318,107.618723,High School,ID,20120403
4b77ac9bf964a52073a62ee3,1043045,-6.906318,107.618723,High School,ID,20120403
4b77ac9bf964a52073a62ee3,1043045,-6.906318,107.618723,High School,ID,20120403
4b77ac9bf964a52073a62ee3,1459011,-6.906318,107.618723,High School,ID,20120403
4b77ac9bf964a52073a62ee3,705318,-6.906318,107.618723,High School,ID,20120404
4b77ac9bf964a52073a62ee3,338402,-6.906318,107.618723,High School,ID,20120404
4b77ac9bf964a52073a62ee3,338402,-6.906318,107.618723,High School,ID,20120404
4b77ac9bf964a52073a62ee3,705318,-6.906318,107.618723,High School,ID,20120404
4b77ac9bf964a52073a62ee3,1474184,-6.906318,107.618723,High School,ID,20120404
4b77ac9bf964a52073a62ee3,1459011,-6.906318,107.618723,High School,ID,20120404
4b77bc84f964a520b8a82ee3,643046,14.557572,121.020627,Gym,PH,20120403
4b77bc84f964a520b8a82ee3,1181219,14.557572,121.020627,Gym,PH,20120404
4b77bc84f964a520b8a82ee3,76673,14.557572,121.020627,Gym,PH,20120404
4b77bc84f964a520b8a82ee3,318796,14.557572,121.020627,Gym,PH,20120404
4b77bc84f964a520b8a82ee3,268821,14.557572,121.020627,Gym,PH,20120404
4b77d4bef964a520c4ab2ee3,158343,51.89204,-1.155603,Mall,GB,20120404
4b77d4bef964a520c4ab2ee3,1151520,51.89204,-1.155603,Mall,GB,20120404
4b77d4bef964a520c4ab2ee3,1576881,51.89204,-1.155603,Mall,GB,20120404
4b780e35f964a520c0b32ee3,397525,41.110089,29.032647,Mall,TR,20120404
4b780e35f964a520c0b32ee3,1088901,41.110089,29.032647,Mall,TR,20120404
4b780e35f964a520c0b32ee3,655091,41.110089,29.032647,Mall,TR,20120404
4b780e35f964a520c0b32ee3,1457960,41.110089,29.032647,Mall,TR,20120404
4b780e35f964a520c0b32ee3,895621,41.110089,29.032647,Mall,TR,20120404
4b780e35f964a520c0b32ee3,1244561,41.110089,29.032647,Mall,TR,20120404
4b780e35f964a520c0b32ee3,1501146,41.110089,29.032647,Mall,TR,20120404
4b780e35f964a520c0b32ee3,964251,41.110089,29.032647,Mall,TR,20120404
4b780e35f964a520c0b32ee3,819126,41.110089,29.032647,Mall,TR,20120404
4b780e35f964a520c0b32ee3,306122,41.110089,29.032647,Mall,TR,20120404
4b780e35f964a520c0b32ee3,788503,41.110089,29.032647,Mall,TR,20120404
4b7886d5f964a5205ed42ee3,1459458,14.575443,-60.975065,Other Great Outdoors,MQ,20120403
4b7886d5f964a5205ed42ee3,2011210,14.575443,-60.975065,Other Great Outdoors,MQ,20120403
4b7886d5f964a5205ed42ee3,588626,14.575443,-60.975065,Other Great Outdoors,MQ,20120404
4b793ac7f964a520faef2ee3,157034,35.170222,136.881163,Train Station,JP,20120403
4b793ac7f964a520faef2ee3,1677849,35.170222,136.881163,Train Station,JP,20120403
4b793ac7f964a520faef2ee3,210830,35.170222,136.881163,Train Station,JP,20120404
4b793ac7f964a520faef2ee3,1456277,35.170222,136.881163,Train Station,JP,20120404
4b793ac7f964a520faef2ee3,772327,35.170222,136.881163,Train Station,JP,20120404
4b793ac7f964a520faef2ee3,210830,35.170222,136.881163,Train Station,JP,20120404
4b793ac7f964a520faef2ee3,157034,35.170222,136.881163,Train Station,JP,20120404
4b793b88f964a52017f02ee3,461072,-12.095724,-77.021477,Coffee Shop,PE,20120403
4b793b88f964a52017f02ee3,36347,-12.095724,-77.021477,Coffee Shop,PE,20120403
4b793b88f964a52017f02ee3,461072,-12.095724,-77.021477,Coffee Shop,PE,20120404
4b793d31f964a5205bf02ee3,538620,4.698756,-74.143172,Airport,CO,20120404
4b793d31f964a5205bf02ee3,272102,4.698756,-74.143172,Airport,CO,20120404
4b793d31f964a5205bf02ee3,40844,4.698756,-74.143172,Airport,CO,20120404
4b795405f964a52038f42ee3,1321489,8.910341,-79.593201,Office,PA,20120403
4b795405f964a52038f42ee3,1283260,8.910341,-79.593201,Office,PA,20120404
4b795405f964a52038f42ee3,1858928,8.910341,-79.593201,Office,PA,20120404
4b795405f964a52038f42ee3,615223,8.910341,-79.593201,Office,PA,20120404
4b795405f964a52038f42ee3,1321489,8.910341,-79.593201,Office,PA,20120404
4b795c18f964a520b3f52ee3,399397,-6.202423,106.823465,Train Station,ID,20120404
4b795c18f964a520b3f52ee3,599741,-6.202423,106.823465,Train Station,ID,20120404
4b795c18f964a520b3f52ee3,322618,-6.202423,106.823465,Train Station,ID,20120404
4b795cf3f964a520e1f52ee3,751891,-6.210208,106.850066,Train Station,ID,20120403
4b795cf3f964a520e1f52ee3,975217,-6.210208,106.850066,Train Station,ID,20120404
4b795cf3f964a520e1f52ee3,975217,-6.210208,106.850066,Train Station,ID,20120404
4b795cf3f964a520e1f52ee3,535775,-6.210208,106.850066,Train Station,ID,20120404
4b7966a7f964a520a5f72ee3,547327,1.463064,103.766492,Government Building,MY,20120404
4b7966a7f964a520a5f72ee3,641356,1.463064,103.766492,Government Building,MY,20120404
4b7966a7f964a520a5f72ee3,547327,1.463064,103.766492,Government Building,MY,20120404
4b7966a7f964a520a5f72ee3,1163164,1.463064,103.766492,Government Building,MY,20120404
4b7980a2f964a5202bfd2ee3,139361,41.296123,2.076244,Airport,ES,20120403
4b7980a2f964a5202bfd2ee3,572940,41.296123,2.076244,Airport,ES,20120404
4b7980a2f964a5202bfd2ee3,102721,41.296123,2.076244,Airport,ES,20120404
4b7980a2f964a5202bfd2ee3,117704,41.296123,2.076244,Airport,ES,20120404
4b7980a2f964a5202bfd2ee3,1105799,41.296123,2.076244,Airport,ES,20120404
4b79d5b0f964a52023152fe3,360345,-33.439945,-70.639744,Subway,CL,20120403
4b79d5b0f964a52023152fe3,77831,-33.439945,-70.639744,Subway,CL,20120403
4b79d5b0f964a52023152fe3,1564650,-33.439945,-70.639744,Subway,CL,20120403
4b79d5b0f964a52023152fe3,1438018,-33.439945,-70.639744,Subway,CL,20120403
4b79d5b0f964a52023152fe3,526238,-33.439945,-70.639744,Subway,CL,20120404
4b79d5b0f964a52023152fe3,325764,-33.439945,-70.639744,Subway,CL,20120404
4b79d5b0f964a52023152fe3,526238,-33.439945,-70.639744,Subway,CL,20120404
4b79d5b0f964a52023152fe3,993417,-33.439945,-70.639744,Subway,CL,20120404
4b7a3e24f964a5205c272fe3,922027,35.777227,139.790447,Train Station,JP,20120403
4b7a3e24f964a5205c272fe3,1225203,35.777227,139.790447,Train Station,JP,20120404
4b7a3e24f964a5205c272fe3,1845409,35.777227,139.790447,Train Station,JP,20120404
4b7b254ef964a52017542fe3,665132,-23.516302,-46.624153,Bus Station,BR,20120404
4b7b254ef964a52017542fe3,764287,-23.516302,-46.624153,Bus Station,BR,20120404
4b7b254ef964a52017542fe3,764287,-23.516302,-46.624153,Bus Station,BR,20120404
4b7b46f1f964a520065c2fe3,777401,-7.957779,112.588577,University,ID,20120404
4b7b46f1f964a520065c2fe3,664722,-7.957779,112.588577,University,ID,20120404
4b7b46f1f964a520065c2fe3,1067693,-7.957779,112.588577,University,ID,20120404
4b7b46f1f964a520065c2fe3,1020945,-7.957779,112.588577,University,ID,20120404
4b7b46f1f964a520065c2fe3,777401,-7.957779,112.588577,University,ID,20120404
4b7bdc24f964a52009712fe3,1154587,35.74801,139.806604,University,JP,20120404
4b7bdc24f964a52009712fe3,650227,35.74801,139.806604,University,JP,20120404
4b7bdc24f964a52009712fe3,650227,35.74801,139.806604,University,JP,20120404
4b7bdd0df964a5203f712fe3,1131673,36.393669,140.524321,Train Station,JP,20120404
4b7bdd0df964a5203f712fe3,1131673,36.393669,140.524321,Train Station,JP,20120404
4b7bdd0df964a5203f712fe3,1859858,36.393669,140.524321,Train Station,JP,20120404
4b7bdd0df964a5203f712fe3,1310343,36.393669,140.524321,Train Station,JP,20120404
4b7be9e3f964a52074732fe3,1102282,-26.920176,-49.069276,Mall,BR,20120403
4b7be9e3f964a52074732fe3,221333,-26.920176,-49.069276,Mall,BR,20120403
4b7be9e3f964a52074732fe3,736396,-26.920176,-49.069276,Mall,BR,20120404
4b7be9e3f964a52074732fe3,417656,-26.920176,-49.069276,Mall,BR,20120404
4b7bee45f964a5205a742fe3,609518,35.380027,136.945634,Train Station,JP,20120403
4b7bee45f964a5205a742fe3,956764,35.380027,136.945634,Train Station,JP,20120404
4b7bee45f964a5205a742fe3,609518,35.380027,136.945634,Train Station,JP,20120404
4b7bfe0ef964a52079772fe3,1548121,41.03485,28.977724,Bar,TR,20120403
4b7bfe0ef964a52079772fe3,1041653,41.03485,28.977724,Bar,TR,20120403
4b7bfe0ef964a52079772fe3,1932263,41.03485,28.977724,Bar,TR,20120403
4b7bfe0ef964a52079772fe3,1691863,41.03485,28.977724,Bar,TR,20120403
4b7bfe0ef964a52079772fe3,986914,41.03485,28.977724,Bar,TR,20120404
4b7c1406f964a5209b7b2fe3,753620,-34.546368,-58.488464,Mall,AR,20120403
4b7c1406f964a5209b7b2fe3,66322,-34.546368,-58.488464,Mall,AR,20120404
4b7c1406f964a5209b7b2fe3,203932,-34.546368,-58.488464,Mall,AR,20120404
4b7c62fcf964a5204e902fe3,84863,-7.098763,-34.844642,Mall,BR,20120403
4b7c62fcf964a5204e902fe3,706912,-7.098763,-34.844642,Mall,BR,20120404
4b7c62fcf964a5204e902fe3,523982,-7.098763,-34.844642,Mall,BR,20120404
4b7c7563f964a520bb942fe3,569863,-33.440799,-70.535305,Grocery Store,CL,20120403
4b7c7563f964a520bb942fe3,471892,-33.440799,-70.535305,Grocery Store,CL,20120403
4b7c7563f964a520bb942fe3,333692,-33.440799,-70.535305,Grocery Store,CL,20120403
4b7cb6def964a52095a22fe3,1691265,20.525485,-103.301538,Airport,MX,20120404
4b7cb6def964a52095a22fe3,434401,20.525485,-103.301538,Airport,MX,20120404
4b7cb6def964a52095a22fe3,311758,20.525485,-103.301538,Airport,MX,20120404
4b7d2213f964a520b5af2fe3,1549201,36.913735,30.802574,Airport,TR,20120404
4b7d2213f964a520b5af2fe3,1279713,36.913735,30.802574,Airport,TR,20120404
4b7d2213f964a520b5af2fe3,1510051,36.913735,30.802574,Airport,TR,20120404
4b7d2213f964a520b5af2fe3,1839248,36.913735,30.802574,Airport,TR,20120404
4b7d2213f964a520b5af2fe3,841823,36.913735,30.802574,Airport,TR,20120404
4b7d3762f964a5202db32fe3,877873,40.394362,-3.677738,Bus Station,ES,20120404
4b7d3762f964a5202db32fe3,514522,40.394362,-3.677738,Bus Station,ES,20120404
4b7d3762f964a5202db32fe3,718897,40.394362,-3.677738,Bus Station,ES,20120404
4b7d3762f964a5202db32fe3,1004294,40.394362,-3.677738,Bus Station,ES,20120404
4b7d3c77f964a52010b42fe3,1252549,3.818021,103.326405,Mall,MY,20120404
4b7d3c77f964a52010b42fe3,455879,3.818021,103.326405,Mall,MY,20120404
4b7d3c77f964a52010b42fe3,938159,3.818021,103.326405,Mall,MY,20120404
4b7d3c77f964a52010b42fe3,1068642,3.818021,103.326405,Mall,MY,20120404
4b7d3c77f964a52010b42fe3,500119,3.818021,103.326405,Mall,MY,20120404
4b7d63c6f964a520d0bb2fe3,903805,41.028685,28.974528,Plaza,TR,20120404
4b7d63c6f964a520d0bb2fe3,903805,41.028685,28.974528,Plaza,TR,20120404
4b7d63c6f964a520d0bb2fe3,584234,41.028685,28.974528,Plaza,TR,20120404
4b7d63c6f964a520d0bb2fe3,820343,41.028685,28.974528,Plaza,TR,20120404
4b7da7cef964a52095cc2fe3,753572,-33.444611,-70.655903,Building,CL,20120403
4b7da7cef964a52095cc2fe3,1193260,-33.444611,-70.655903,Building,CL,20120403
4b7da7cef964a52095cc2fe3,144101,-33.444611,-70.655903,Building,CL,20120403
4b7da7cef964a52095cc2fe3,986861,-33.444611,-70.655903,Building,CL,20120404
4b7da7cef964a52095cc2fe3,144101,-33.444611,-70.655903,Building,CL,20120404
4b7da7cef964a52095cc2fe3,246313,-33.444611,-70.655903,Building,CL,20120404
4b7da7cef964a52095cc2fe3,789388,-33.444611,-70.655903,Building,CL,20120404
4b7da7cef964a52095cc2fe3,188071,-33.444611,-70.655903,Building,CL,20120404
4b7da7cef964a52095cc2fe3,188071,-33.444611,-70.655903,Building,CL,20120404
4b7db525f964a520aacf2fe3,700474,19.434907,-99.141312,Opera House,MX,20120403
4b7db525f964a520aacf2fe3,727181,19.434907,-99.141312,Opera House,MX,20120403
4b7db525f964a520aacf2fe3,468874,19.434907,-99.141312,Opera House,MX,20120403
4b7db525f964a520aacf2fe3,1671878,19.434907,-99.141312,Opera House,MX,20120403
4b7db525f964a520aacf2fe3,1120726,19.434907,-99.141312,Opera House,MX,20120404
4b7db525f964a520aacf2fe3,969374,19.434907,-99.141312,Opera House,MX,20120404
4b7dc86df964a5205cd42fe3,1681150,19.425801,-99.171621,Multiplex,MX,20120403
4b7dc86df964a5205cd42fe3,283418,19.425801,-99.171621,Multiplex,MX,20120403
4b7dc86df964a5205cd42fe3,39179,19.425801,-99.171621,Multiplex,MX,20120403
4b7dc86df964a5205cd42fe3,40991,19.425801,-99.171621,Multiplex,MX,20120404
4b7dc86df964a5205cd42fe3,501141,19.425801,-99.171621,Multiplex,MX,20120404
4b7e2034f964a520ace32fe3,1304386,-6.175347,106.763207,High School,ID,20120404
4b7e2034f964a520ace32fe3,586027,-6.175347,106.763207,High School,ID,20120404
4b7e2034f964a520ace32fe3,586027,-6.175347,106.763207,High School,ID,20120404
4b7e455ef964a520e0e72fe3,663915,35.686356,139.782249,Subway,JP,20120403
4b7e455ef964a520e0e72fe3,899665,35.686356,139.782249,Subway,JP,20120404
4b7e455ef964a520e0e72fe3,663915,35.686356,139.782249,Subway,JP,20120404
4b7e4ca8f964a520c5e82fe3,1022547,35.730356,139.710557,Train Station,JP,20120404
4b7e4ca8f964a520c5e82fe3,1022547,35.730356,139.710557,Train Station,JP,20120404
4b7e4ca8f964a520c5e82fe3,1216301,35.730356,139.710557,Train Station,JP,20120404
4b7e7be8f964a520feee2fe3,690553,3.205605,101.731896,Light Rail,MY,20120403
4b7e7be8f964a520feee2fe3,328657,3.205605,101.731896,Light Rail,MY,20120404
4b7e7be8f964a520feee2fe3,886755,3.205605,101.731896,Light Rail,MY,20120404
4b7e7be8f964a520feee2fe3,1480787,3.205605,101.731896,Light Rail,MY,20120404
4b7e8ac7f964a520ddf12fe3,170923,3.163816,101.704797,Steakhouse,MY,20120404
4b7e8ac7f964a520ddf12fe3,215162,3.163816,101.704797,Steakhouse,MY,20120404
4b7e8ac7f964a520ddf12fe3,1823958,3.163816,101.704797,Steakhouse,MY,20120404
4b7e9bbbf964a5202df52fe3,176693,35.674237,139.759074,Subway,JP,20120404
4b7e9bbbf964a5202df52fe3,882258,35.674237,139.759074,Subway,JP,20120404
4b7e9bbbf964a5202df52fe3,1301139,35.674237,139.759074,Subway,JP,20120404
4b7ef7a8f964a520070d30e3,1804213,-30.022881,-51.219335,Bus Station,BR,20120403
4b7ef7a8f964a520070d30e3,1560283,-30.022881,-51.219335,Bus Station,BR,20120403
4b7ef7a8f964a520070d30e3,177055,-30.022881,-51.219335,Bus Station,BR,20120404
4b7f0765f964a520641130e3,895681,21.039946,-86.873467,Airport,MX,20120403
4b7f0765f964a520641130e3,528787,21.039946,-86.873467,Airport,MX,20120403
4b7f0765f964a520641130e3,694135,21.039946,-86.873467,Airport,MX,20120404
4b7f0765f964a520641130e3,642095,21.039946,-86.873467,Airport,MX,20120404
4b7f0765f964a520641130e3,1415628,21.039946,-86.873467,Airport,MX,20120404
4b7f15d8f964a5205d1530e3,1167858,-33.02626,-71.55211,Subway,CL,20120403
4b7f15d8f964a5205d1530e3,595044,-33.02626,-71.55211,Subway,CL,20120403
4b7f15d8f964a5205d1530e3,469099,-33.02626,-71.55211,Subway,CL,20120404
4b7f15d8f964a5205d1530e3,441923,-33.02626,-71.55211,Subway,CL,20120404
4b7f1c83f964a5204e1730e3,147822,-25.423286,-49.270474,Mall,BR,20120403
4b7f1c83f964a5204e1730e3,115926,-25.423286,-49.270474,Mall,BR,20120403
4b7f1c83f964a5204e1730e3,398469,-25.423286,-49.270474,Mall,BR,20120403
4b7f1c83f964a5204e1730e3,1518441,-25.423286,-49.270474,Mall,BR,20120403
4b7f1c83f964a5204e1730e3,564012,-25.423286,-49.270474,Mall,BR,20120404
4b7f1c83f964a5204e1730e3,269800,-25.423286,-49.270474,Mall,BR,20120404
4b7f1dc8f964a520a71730e3,930456,-23.557575,-46.711807,Train Station,BR,20120403
4b7f1dc8f964a520a71730e3,930456,-23.557575,-46.711807,Train Station,BR,20120404
4b7f1dc8f964a520a71730e3,405271,-23.557575,-46.711807,Train Station,BR,20120404
4b7f1dc8f964a520a71730e3,360359,-23.557575,-46.711807,Train Station,BR,20120404
4b7f6e90f964a520502e30e3,1011456,35.102659,138.85988,Train Station,JP,20120403
